,Name,Age,word,model,realization,rep_model,rep_realization
2701,TD PL-II C21,P9Y2M0DT0H0M0S,Milch,ˈmɪlç,ˈmɪlç,[True],[True]
2702,TD PL-II C21,P9Y2M0DT0H0M0S,Polizei,poliˈʦaɪ,poliˈʦaɪ,"[False, False, True]","[False, False, True]"
2703,TD PL-II C21,P9Y2M0DT0H0M0S,Flasche,ˈflaʃə,ˈflaʃə,"[True, False]","[True, False]"
2704,TD PL-II C21,P9Y2M0DT0H0M0S,Krokodil,kʁokoˈdiːl,kʁokoˈdiːl,"[False, False, True]","[False, False, True]"
2705,TD PL-II C21,P9Y2M0DT0H0M0S,grün,*,*,[False],[False]
2706,TD PL-II C21,P9Y2M0DT0H0M0S,Elefant,eleˈfant,eleˈfant,"[False, False, True]","[False, False, True]"
2707,TD PL-II C21,P9Y2M0DT0H0M0S,Blume,ˈbluːmə,ˈbluːmə,"[True, False]","[True, False]"
2708,TD PL-II C21,P9Y2M0DT0H0M0S,Gespenst,ɡəˈʃpɛnst,ɡəˈʃpɛns,"[False, True]","[False, True]"
2709,TD PL-II C21,P9Y2M0DT0H0M0S,Drache,ˈdʁaxə,ˈdʁaxə,"[True, False]","[True, False]"
2710,TD PL-II C21,P9Y2M0DT0H0M0S,Banane,baˈnaːnə,baˈnaːnə,"[False, True, False]","[False, True, False]"
2711,TD PL-II C21,P9Y2M0DT0H0M0S,Bagger,ˈbaɡɐ,ˈbaɡɐ,"[True, False]","[True, False]"
2712,TD PL-II C21,P9Y2M0DT0H0M0S,gelb,*,*,[False],[False]
2713,TD PL-II C21,P9Y2M0DT0H0M0S,Geburtstag,ɡəˈbʊɐʦtaːk,ɡəˈbʊɐʦtaːk,"[False, True, False]","[False, True, False]"
2714,TD PL-II C21,P9Y2M0DT0H0M0S,Jacke,ˈjakə,ˈjakə,"[True, False]","[True, False]"
2716,TD PL-II C21,P9Y2M0DT0H0M0S,Ring,ˈʁɪŋ,ˈʁɪŋ,[True],[True]
2717,TD PL-II C21,P9Y2M0DT0H0M0S,Bild,ˈbɪlt,ˈbɪlt,[True],[True]
2718,TD PL-II C21,P9Y2M0DT0H0M0S,Schmetterling,ˈʃmɛtɐlɪŋ,ˈʃmɛtɐlɪŋ,"[True, False, False]","[True, False, False]"
2719,TD PL-II C21,P9Y2M0DT0H0M0S,Bank,ˈbaŋk,ˈbaŋk,[True],[True]
2720,TD PL-II C21,P9Y2M0DT0H0M0S,Trampolin,ˈtʁampoliːn,ˈtʁampoliːn,"[True, False, False]","[True, False, False]"
2721,TD PL-II C21,P9Y2M0DT0H0M0S,Roller,ˈʁɔlɐ,ˈʁɔlɐ,"[True, False]","[True, False]"
2722,TD PL-II C21,P9Y2M0DT0H0M0S,Buch,ˈbuːx,ˈbu,[True],[True]
2723,TD PL-II C21,P9Y2M0DT0H0M0S,Spritze,ˈʃpʁɪʦə,ˈʃpʁɪʦə,"[True, False]","[True, False]"
2724,TD PL-II C21,P9Y2M0DT0H0M0S,Jäger,ˈjɛːɡɐ,ˈjɛːɡɐ,"[True, False]","[True, False]"
2725,TD PL-II C21,P9Y2M0DT0H0M0S,Schiff,ˈʃɪf,ˈʃɪf,[True],[True]
2726,TD PL-II C21,P9Y2M0DT0H0M0S,König,ˈkøːnɪç,ˈkøːnɪç,"[True, False]","[True, False]"
2727,TD PL-II C21,P9Y2M0DT0H0M0S,Glas,ˈɡlaːs,ˈɡlaːs,[True],[True]
2728,TD PL-II C21,P9Y2M0DT0H0M0S,kaputt,kaˈpʊt,kaˈpʊt,"[False, True]","[False, True]"
2729,TD PL-II C21,P9Y2M0DT0H0M0S,Auto,ˈaʊtoː,ˈaʊtoː,"[True, False]","[True, False]"
2730,TD PL-II C21,P9Y2M0DT0H0M0S,Schwein,ˈʃvaɪn,ˈʃvaɪn,[True],[True]
2731,TD PL-II C21,P9Y2M0DT0H0M0S,blau,*,*,[False],[False]
2732,TD PL-II C21,P9Y2M0DT0H0M0S,Sack,ˈzak,ˈzak,[True],[True]
2733,TD PL-II C21,P9Y2M0DT0H0M0S,Pflaster,ˈp͡flastɐ,ˈp͡flastɐ,"[True, False]","[True, False]"
2734,TD PL-II C21,P9Y2M0DT0H0M0S,Traktor,ˈtʁaktoɐ,ˈtʁaktoɐ,"[True, False]","[True, False]"
2735,TD PL-II C21,P9Y2M0DT0H0M0S,Schrank,ˈʃʁaŋk,ˈʃʁaŋk,[True],[True]
2736,TD PL-II C21,P9Y2M0DT0H0M0S,Apfel,ˈap͡fəl,ˈap͡fəl,"[True, False]","[True, False]"
2737,TD PL-II C21,P9Y2M0DT0H0M0S,Zange,ˈʦaŋə,ˈʦaŋə,"[True, False]","[True, False]"
2738,TD PL-II C21,P9Y2M0DT0H0M0S,Schere,ˈʃeːʁə,ˈʃeːʁə,"[True, False]","[True, False]"
2739,TD PL-II C21,P9Y2M0DT0H0M0S,Geschenk,ɡəˈʃɛŋk,ɡəˈʃɛŋk,"[False, True]","[False, True]"
2740,TD PL-II C21,P9Y2M0DT0H0M0S,Fenster,ˈfɛnstɐ,ˈfɛnstɐ,"[True, False]","[True, False]"
2741,TD PL-II C21,P9Y2M0DT0H0M0S,Brille,ˈbʁɪlə,ˈbʁɪlə,"[True, False]","[True, False]"
2742,TD PL-II C21,P9Y2M0DT0H0M0S,Wurst,ˈvʊɐst,ˈvʏʁstçən,[True],[True]
2743,TD PL-II C21,P9Y2M0DT0H0M0S,Gras,ˈɡʁaːs,ˈɡʁaːs,[True],[True]
2744,TD PL-II C21,P9Y2M0DT0H0M0S,Schlange,ˈʃlaŋə,ˈʃlaŋə,"[True, False]","[True, False]"
2745,TD PL-II C21,P9Y2M0DT0H0M0S,Hexe,ˈhɛksə,ˈhɛksə,"[True, False]","[True, False]"
2746,TD PL-II C21,P9Y2M0DT0H0M0S,Frosch,ˈfʁɔʃ,ˈfʁɔʃ,[True],[True]
2747,TD PL-II C21,P9Y2M0DT0H0M0S,Zwerg,ˈʦvɛɐk,ˈʦvɛɐk,[True],[True]
2748,TD PL-II C21,P9Y2M0DT0H0M0S,quak,*,*,[False],[False]
2749,TD PL-II C21,P9Y2M0DT0H0M0S,Pferd,ˈfeːɐt,ˈfeːɐt,[True],[True]
2750,TD PL-II C21,P9Y2M0DT0H0M0S,Gießkanne,ˈɡiːsˌkanə,ˈɡiːsˌkanə,"[True, False, False]","[True, False, False]"
2751,TD PL-II C21,P9Y2M0DT0H0M0S,Wippe,ˈvɪpə,ˈvɪpə,"[True, False]","[True, False]"
2752,TD PL-II C21,P9Y2M0DT0H0M0S,Kleid,ˈklaɪt,ˈklaɪt,[True],[True]
2753,TD PL-II C21,P9Y2M0DT0H0M0S,Nuss,ˈnʊs,ˈnʊs,[True],[True]
2754,TD PL-II C21,P9Y2M0DT0H0M0S,Giraffe,ɡiˈʁafə,ɡiˈʁafə,"[False, True, False]","[False, True, False]"
2755,TD PL-II C21,P9Y2M0DT0H0M0S,Korb,ˈkɔɐp,ˈkɔɐp,[True],[True]
2756,TD PL-II C21,P9Y2M0DT0H0M0S,Schlüssel,ˈʃlʏsəl,ˈʃlʏsəl,[True],[True]
2757,TD PL-II C21,P9Y2M0DT0H0M0S,Dusche,ˈduːʃə,ˈduːʃə,"[True, False]","[True, False]"
2758,TD PL-II C21,P9Y2M0DT0H0M0S,Gitarre,ɡiˈtaʁə,ɡiˈtaʁə,"[False, True, False]","[False, True, False]"
2759,TD PL-II C26,P5Y0M0DT0H0M0S,Tasche,ˈtaʃə,ˈtaʃə,"[True, False]","[True, False]"
2760,TD PL-II C26,P5Y0M0DT0H0M0S,Gabel,ˈɡaːbəl,ˈɡabəl,"[True, False]","[True, False]"
2761,TD PL-II C26,P5Y0M0DT0H0M0S,Hund,ˈhʊnt,ˈhʊnt,[True],[True]
2762,TD PL-II C26,P5Y0M0DT0H0M0S,Topf,ˈtɔp͡f,ˈtɔp͡f,[True],[True]
2763,TD PL-II C26,P5Y0M0DT0H0M0S,Lampe,ˈlampə,ˈlampə,"[True, False]","[True, False]"
2764,TD PL-II C26,P5Y0M0DT0H0M0S,Vogel,ˈfoːɡəl,ˈfoːɡəl,"[True, False]","[True, False]"
2765,TD PL-II C26,P5Y0M0DT0H0M0S,Licht,ˈlɪçt,ˈlɪçt,[True],[True]
2766,TD PL-II C26,P5Y0M0DT0H0M0S,Sonne,ˈzɔnə,ˈzɔnə,"[True, False]","[True, False]"
2767,TD PL-II C26,P5Y0M0DT0H0M0S,Pullover,*,*,[False],[False]
2768,TD PL-II C26,P5Y0M0DT0H0M0S,Stuhl,ˈʃtuːl,ˈʃtuːl,[True],[True]
2769,TD PL-II C26,P5Y0M0DT0H0M0S,Marienkäfer,maˈʁiːŋˌkɛːfɐ,maˈʁiːŋˌkɛːfɐ,"[False, True, False, False]","[False, True, False, False]"
2770,TD PL-II C26,P5Y0M0DT0H0M0S,Taucher,ˈtaʊxɐ,ˈtaʊxɐ,"[True, False]","[True, False]"
2771,TD PL-II C26,P5Y0M0DT0H0M0S,Haus,ˈhaʊs,ˈhaʊs,[True],[True]
2772,TD PL-II C26,P5Y0M0DT0H0M0S,rot,ˈʁoːt,ˈʁoːt,[True],[True]
2773,TD PL-II C26,P5Y0M0DT0H0M0S,Telefon,ˈtelefoːn,ˈtelefoːn,"[True, False, False]","[True, False, False]"
2774,TD PL-II C26,P5Y0M0DT0H0M0S,Spinne,ˈʃpɪnə,ˈʃpɪnə,"[True, False]","[True, False]"
2775,TD PL-II C26,P5Y0M0DT0H0M0S,Junge,*,*,[False],[False]
2776,TD PL-II C26,P5Y0M0DT0H0M0S,Hase,ˈhaːzə,ˈhaːzə,"[True, False]","[True, False]"
2777,TD PL-II C26,P5Y0M0DT0H0M0S,Katze,ˈkaʦə,ˈkaʦə,"[True, False]","[True, False]"
2778,TD PL-II C26,P5Y0M0DT0H0M0S,Tasse,ˈtasə,ˈtasə,"[True, False]","[True, False]"
2780,TD PL-II C26,P5Y0M0DT0H0M0S,Bett,ˈbɛt,ˈbɛt,[True],[True]
2781,TD PL-II C26,P5Y0M0DT0H0M0S,Trommel,ˈtʁɔməl,ˈtʁɔməl,"[True, False]","[True, False]"
2782,TD PL-II C26,P5Y0M0DT0H0M0S,Löwe,ˈløːvə,ˈløːvə,"[True, False]","[True, False]"
2783,TD PL-II C26,P5Y0M0DT0H0M0S,Teller,ˈtɛlɐ,ˈtɛlɐ,"[True, False]","[True, False]"
2784,TD PL-II C26,P5Y0M0DT0H0M0S,Motorrad,moˈtoːˌʁaːt,moˈtoːˌʁaːt,"[False, True, False]","[False, True, False]"
2785,TD PL-II C26,P5Y0M0DT0H0M0S,Schnecke,ˈʃnɛkə,ˈʃnɛkə,"[True, False]","[True, False]"
2786,TD PL-II C26,P5Y0M0DT0H0M0S,Zitrone,ʦiˈtʁoːnə,siˈtʁonə,"[False, True, False]","[False, True, False]"
2787,TD PL-II C26,P5Y0M0DT0H0M0S,Nest,ˈnɛst,ˈnɛst,[True],[True]
2788,TD PL-II C26,P5Y0M0DT0H0M0S,Rutsche,ˈʁʊtʃə,ˈʁʊtʃə,"[True, False]","[True, False]"
2789,TD PL-II C26,P5Y0M0DT0H0M0S,Becher,ˈbɛçɐ,ˈbɛçɐ,"[True, False]","[True, False]"
2790,TD PL-II C26,P5Y0M0DT0H0M0S,Feder,ˈfeːdɐ,ˈfeːdɐ,"[True, False]","[True, False]"
2791,TD PL-II C26,P5Y0M0DT0H0M0S,Brief,*,*,[False],[False]
2792,TD PL-II C26,P5Y0M0DT0H0M0S,Baum,ˈbaʊm,ˈbaʊm,[True],[True]
2793,TD PL-II C26,P5Y0M0DT0H0M0S,Zebra,ˈʦeːbʁaː,ˈʦeːbʁaː,"[True, False]","[True, False]"
2794,TD PL-II C26,P5Y0M0DT0H0M0S,Knöpfe,ˈknœp͡fə,ˈknɔp͡f,"[True, False]",[True]
2795,TD PL-II C26,P5Y0M0DT0H0M0S,drei,ˈdʁaɪ,ˈdʁaɪ,[True],[True]
2796,TD PL-II C26,P5Y0M0DT0H0M0S,Fisch,ˈfɪʃ,ˈfɪʃ,[True],[True]
2797,TD PL-II C26,P5Y0M0DT0H0M0S,Milch,ˈmɪlç,ˈmɪlç,[True],[True]
2798,TD PL-II C26,P5Y0M0DT0H0M0S,Polizei,poliˈʦaɪ,poliˈsaɪ,"[False, False, True]","[False, False, True]"
2799,TD PL-II C26,P5Y0M0DT0H0M0S,Flasche,ˈflaʃə,ˈflaʃə,"[True, False]","[True, False]"
2800,TD PL-II C26,P5Y0M0DT0H0M0S,Krokodil,kʁokoˈdiːl,kʁokɛˈdil,"[False, False, True]","[False, False, True]"
2801,TD PL-II C26,P5Y0M0DT0H0M0S,grün,*,*,[False],[False]
2802,TD PL-II C26,P5Y0M0DT0H0M0S,Elefant,eleˈfant,eleˈfant,"[False, False, True]","[False, False, True]"
2803,TD PL-II C26,P5Y0M0DT0H0M0S,Blume,ˈbluːmə,ˈbluːmə,"[True, False]","[True, False]"
2804,TD PL-II C26,P5Y0M0DT0H0M0S,Gespenst,ɡəˈʃpɛnst,ɡəˈʃpɛnst,"[False, True]","[False, True]"
2805,TD PL-II C26,P5Y0M0DT0H0M0S,Drache,ˈdʁaxə,ˈdʁaxə,"[True, False]","[True, False]"
2806,TD PL-II C26,P5Y0M0DT0H0M0S,Banane,baˈnaːnə,baˈnaːnə,"[False, True, False]","[False, True, False]"
2807,TD PL-II C26,P5Y0M0DT0H0M0S,Bagger,ˈbaɡɐ,ˈbaɡɐ,"[True, False]","[True, False]"
2808,TD PL-II C26,P5Y0M0DT0H0M0S,gelb,ˈɡɛlp,ˈɡɛlp,[True],[True]
2809,TD PL-II C26,P5Y0M0DT0H0M0S,Geburtstag,ɡəˈbʊɐʦtaːk,ɡəˈbʊɐstak,"[False, True, False]","[False, True, False]"
2810,TD PL-II C26,P5Y0M0DT0H0M0S,Jacke,ˈjakə,ˈjakə,"[True, False]","[True, False]"
2812,TD PL-II C26,P5Y0M0DT0H0M0S,Ring,ˈʁɪŋ,ˈʁɪŋ,[True],[True]
2813,TD PL-II C26,P5Y0M0DT0H0M0S,Bild,ˈbɪlt,ˈbɪlt,[True],[True]
2814,TD PL-II C26,P5Y0M0DT0H0M0S,Schmetterling,ˈʃmɛtɐlɪŋ,ˈʃmɛtɐlɪŋ,"[True, False, False]","[True, False, False]"
2815,TD PL-II C26,P5Y0M0DT0H0M0S,Bank,ˈbaŋk,ˈbaŋk,[True],[True]
2816,TD PL-II C26,P5Y0M0DT0H0M0S,Trampolin,ˈtʁampoliːn,ˈtʁampoliːn,"[True, False, False]","[True, False, False]"
2817,TD PL-II C26,P5Y0M0DT0H0M0S,Roller,ˈʁɔlɐ,ˈʁɔlɐ,"[True, False]","[True, False]"
2818,TD PL-II C26,P5Y0M0DT0H0M0S,Buch,ˈbuːx,ˈbuːx,[True],[True]
2819,TD PL-II C26,P5Y0M0DT0H0M0S,Spritze,ˈʃpʁɪʦə,ˈʃpʁɪʦə,"[True, False]","[True, False]"
2820,TD PL-II C26,P5Y0M0DT0H0M0S,Jäger,ˈjɛːɡɐ,ˈjɛːɡɐ,"[True, False]","[True, False]"
2821,TD PL-II C26,P5Y0M0DT0H0M0S,Schiff,ˈʃɪf,ˈʃɪf,[True],[True]
2822,TD PL-II C26,P5Y0M0DT0H0M0S,König,ˈkøːnɪç,ˈkønɪk,"[True, False]","[True, False]"
2823,TD PL-II C26,P5Y0M0DT0H0M0S,Glas,ˈɡlaːs,ˈɡlaːs,[True],[True]
2824,TD PL-II C26,P5Y0M0DT0H0M0S,kaputt,kaˈpʊt,kaˈpʊt,"[False, True]","[False, True]"
2825,TD PL-II C26,P5Y0M0DT0H0M0S,Auto,ˈaʊtoː,ˈaʊtoː,"[True, False]","[True, False]"
2826,TD PL-II C26,P5Y0M0DT0H0M0S,blau,ˈblaʊ,ˈblaʊ,[True],[True]
2827,TD PL-II C26,P5Y0M0DT0H0M0S,Schwein,ˈʃvaɪn,ˈʃvaɪn,[True],[True]
2828,TD PL-II C26,P5Y0M0DT0H0M0S,Sack,ˈzak,ˈzak,[True],[True]
2829,TD PL-II C26,P5Y0M0DT0H0M0S,Pflaster,ˈflastɐ,ˈflastɐ,"[True, False]","[True, False]"
2830,TD PL-II C26,P5Y0M0DT0H0M0S,Schrank,ˈʃʁaŋk,ˈʃʁaŋk,[True],[True]
2831,TD PL-II C26,P5Y0M0DT0H0M0S,Traktor,ˈtʁaktoɐ,ˈtʁaktoɐ,"[True, False]","[True, False]"
2832,TD PL-II C26,P5Y0M0DT0H0M0S,Apfel,ˈap͡fəl,ˈap͡fəl,"[True, False]","[True, False]"
2833,TD PL-II C26,P5Y0M0DT0H0M0S,Zange,ˈʦaŋə,ˈʦaŋə,"[True, False]","[True, False]"
2834,TD PL-II C26,P5Y0M0DT0H0M0S,Schere,ˈʃeːʁə,ˈʃeːʁə,"[True, False]","[True, False]"
2835,TD PL-II C26,P5Y0M0DT0H0M0S,Geschenk,ɡəˈʃɛŋk,ɡəˈʃɛŋk,"[False, True]","[False, True]"
2836,TD PL-II C26,P5Y0M0DT0H0M0S,Fenster,ˈfɛnstɐ,ˈfɛnstɐ,"[True, False]","[True, False]"
2837,TD PL-II C26,P5Y0M0DT0H0M0S,Brille,ˈbʁɪlə,ˈbʁɪlə,"[True, False]","[True, False]"
2838,TD PL-II C26,P5Y0M0DT0H0M0S,Wurst,ˈvʊɐst,ˈvʊɐst,[True],[True]
2839,TD PL-II C26,P5Y0M0DT0H0M0S,Gras,ˈɡʁaːs,ˈɡʁaːs,[True],[True]
2840,TD PL-II C26,P5Y0M0DT0H0M0S,Schlange,ˈʃlaŋə,ˈʃlaŋə,"[True, False]","[True, False]"
2841,TD PL-II C26,P5Y0M0DT0H0M0S,Hexe,ˈhɛksə,ˈhɛksə,"[True, False]","[True, False]"
2842,TD PL-II C26,P5Y0M0DT0H0M0S,Frosch,ˈfʁɔʃ,ˈfʁɔʃ,[True],[True]
2843,TD PL-II C26,P5Y0M0DT0H0M0S,Zwerg,ˈʦvɛɐk,ˈʦvɛɐk,[True],[True]
2844,TD PL-II C26,P5Y0M0DT0H0M0S,quak,ˈkvak,ˈkvak,[True],[True]
2845,TD PL-II C26,P5Y0M0DT0H0M0S,Pferd,ˈp͡feːɐt,ˈp͡feːɐt,[True],[True]
2846,TD PL-II C26,P5Y0M0DT0H0M0S,Gießkanne,ˈɡiːsˌkanə,ˈɡiːsˌkanə,"[True, False, False]","[True, False, False]"
2847,TD PL-II C26,P5Y0M0DT0H0M0S,Wippe,ˈvɪpə,ˈvɪpə,"[True, False]","[True, False]"
2848,TD PL-II C26,P5Y0M0DT0H0M0S,Kleid,ˈklaɪt,ˈklaɪt,[True],[True]
2849,TD PL-II C26,P5Y0M0DT0H0M0S,Nuss,ˈnʊs,ˈnʊs,[True],[True]
2850,TD PL-II C26,P5Y0M0DT0H0M0S,Giraffe,ɡiˈʁafə,ɡiˈʁafə,"[False, True, False]","[False, True, False]"
2851,TD PL-II C26,P5Y0M0DT0H0M0S,Korb,ˈkɔɐp,ˈkɔɐp,[True],[True]
2852,TD PL-II C26,P5Y0M0DT0H0M0S,Schlüssel,ˈʃlʏsəl,ˈʃlʏsəl,[True],[True]
2853,TD PL-II C26,P5Y0M0DT0H0M0S,Dusche,ˈduːʃə,ˈduːʃə,"[True, False]","[True, False]"
2854,TD PL-II C26,P5Y0M0DT0H0M0S,Gitarre,ɡiˈtaʁə,diˈkaʁə,"[False, True, False]","[False, True, False]"
2855,TD PL-II C26,P5Y0M0DT0H0M0S,Gitarre,ɡiˈtaʁə,ɡiˈtaʁə,"[False, True, False]","[False, True, False]"
2856,TD PL-II C15,P3Y4M0DT0H0M0S,Tasche,ˈtaʃə,ˈtasə,"[True, False]","[True, False]"
2857,TD PL-II C15,P3Y4M0DT0H0M0S,Gabel,ˈɡaːbəl,ˈɡabəl,"[True, False]","[True, False]"
2858,TD PL-II C15,P3Y4M0DT0H0M0S,Hund,ˈhʊnt,ˈhʊnt,[True],[True]
2859,TD PL-II C15,P3Y4M0DT0H0M0S,Topf,ˈtɔp͡f,ˈtɔp͡f,[True],[True]
2860,TD PL-II C15,P3Y4M0DT0H0M0S,Lampe,ˈlampə,ˈlambə,"[True, False]","[True, False]"
2861,TD PL-II C15,P3Y4M0DT0H0M0S,Licht,ˈlɪçt,ˈlɪçt,[True],[True]
2862,TD PL-II C15,P3Y4M0DT0H0M0S,Licht,ˈlɪçt,ˈlɪçt,[True],[True]
2863,TD PL-II C15,P3Y4M0DT0H0M0S,Vogel,ˈfoːɡəl,ˈfoːɡəl,"[True, False]","[True, False]"
2864,TD PL-II C15,P3Y4M0DT0H0M0S,Sonne,ˈzɔnə,ˈzɔnə,"[True, False]","[True, False]"
2865,TD PL-II C15,P3Y4M0DT0H0M0S,Pullover,pʊlˈoːvɐ,pʊlˈoːvɐ,"[False, True, False]","[False, True, False]"
2866,TD PL-II C15,P3Y4M0DT0H0M0S,Stuhl,ˈʃtuːl,ˈstuːl,[True],[True]
2867,TD PL-II C15,P3Y4M0DT0H0M0S,Marienkäfer,maˈʁiːŋˌkɛːfɐ,maˈʁiŋˌkɛːvɐ,"[False, True, False, False]","[False, True, False, False]"
2868,TD PL-II C15,P3Y4M0DT0H0M0S,Taucher,ˈtaʊxɐ,ˈtaʊxɐ,"[True, False]","[True, False]"
2869,TD PL-II C15,P3Y4M0DT0H0M0S,rot,ˈʁoːt,ˈʁoːt,[True],[True]
2870,TD PL-II C15,P3Y4M0DT0H0M0S,Haus,ˈhaʊs,ˈhaʊs,[True],[True]
2871,TD PL-II C15,P3Y4M0DT0H0M0S,Junge,ˈjʊŋə,ˈjʊŋə,"[True, False]","[True, False]"
2872,TD PL-II C15,P3Y4M0DT0H0M0S,Telefon,ˈtelefoːn,ˈtelefoːn,"[True, False, False]","[True, False, False]"
2873,TD PL-II C15,P3Y4M0DT0H0M0S,Spinne,ˈʃpɪnə,ˈʃpɪnə,"[True, False]","[True, False]"
2874,TD PL-II C15,P3Y4M0DT0H0M0S,Hase,ˈhaːzə,ˈhaːzə,"[True, False]","[True, False]"
2875,TD PL-II C15,P3Y4M0DT0H0M0S,Katze,ˈkaʦə,ˈmɪʦə,"[True, False]","[True, False]"
2876,TD PL-II C15,P3Y4M0DT0H0M0S,Tasse,ˈtasə,ˈtaʃə,"[True, False]","[True, False]"
2877,TD PL-II C15,P3Y4M0DT0H0M0S,Tasse,ˈtasə,ˈtasə,"[True, False]","[True, False]"
2879,TD PL-II C15,P3Y4M0DT0H0M0S,Bett,ˈbɛt,ˈbɛt,[True],[True]
2880,TD PL-II C15,P3Y4M0DT0H0M0S,Trommel,ˈtʁɔməl,ˈtʁɔməl,"[True, False]","[True, False]"
2881,TD PL-II C15,P3Y4M0DT0H0M0S,Bett,ˈbɛt,ˈbɛt,[True],[True]
2882,TD PL-II C15,P3Y4M0DT0H0M0S,Löwe,ˈløːvə,ˈløːvə,"[True, False]","[True, False]"
2883,TD PL-II C15,P3Y4M0DT0H0M0S,Teller,ˈtɛlɐ,ˈhɛlɐ,"[True, False]","[True, False]"
2884,TD PL-II C15,P3Y4M0DT0H0M0S,Motorrad,moˈtoːˌʁaːt,moˈtoːˌʁaːt,"[False, True, False]","[False, True, False]"
2885,TD PL-II C15,P3Y4M0DT0H0M0S,Teller,ˈtɛlɐ,ˈtɛlɐ,"[True, False]","[True, False]"
2886,TD PL-II C15,P3Y4M0DT0H0M0S,Motorrad,moˈtoːˌʁaːt,moˈtoːˌʁaːt,"[False, True, False]","[False, True, False]"
2887,TD PL-II C15,P3Y4M0DT0H0M0S,Schnecke,ˈʃnɛkə,ˈsnɛkə,"[True, False]","[True, False]"
2888,TD PL-II C15,P3Y4M0DT0H0M0S,Zitrone,ʦiˈtʁoːnə,ʦiˈtʁoːnə,"[False, True, False]","[False, True, False]"
2889,TD PL-II C15,P3Y4M0DT0H0M0S,Nest,ˈnɛst,ˈfoɡəl,[True],"[True, False]"
2890,TD PL-II C15,P3Y4M0DT0H0M0S,Nest,ˈnɛst,ˈfoɡəl,[True],"[True, False]"
2891,TD PL-II C15,P3Y4M0DT0H0M0S,Rutsche,ˈʁʊtʃə,ˈʁʊtʃə,"[True, False]","[True, False]"
2892,TD PL-II C15,P3Y4M0DT0H0M0S,Becher,ˈbɛçɐ,ˈbɛçɐ,"[True, False]","[True, False]"
2893,TD PL-II C15,P3Y4M0DT0H0M0S,Feder,ˈfeːdɐ,ˈfeːdɐ,"[True, False]","[True, False]"
2894,TD PL-II C15,P3Y4M0DT0H0M0S,Brief,ˈbʁiːf,ˈbʁiːf,[True],[True]
2895,TD PL-II C15,P3Y4M0DT0H0M0S,Brief,ˈbʁiːf,ˈbʁiːf,[True],[True]
2896,TD PL-II C15,P3Y4M0DT0H0M0S,Baum,ˈbaʊm,ˈbaʊm,[True],[True]
2897,TD PL-II C15,P3Y4M0DT0H0M0S,Zebra,ˈʦeːbʁaː,ˈʦeːbʁaː,"[True, False]","[True, False]"
2898,TD PL-II C15,P3Y4M0DT0H0M0S,Knöpfe,ˈknœp͡fə,ˈknœp͡fə,"[True, False]","[True, False]"
2899,TD PL-II C15,P3Y4M0DT0H0M0S,drei,ˈdʁaɪ,ˈdʁaɪ,[True],[True]
2900,TD PL-II C15,P3Y4M0DT0H0M0S,Fisch,ˈfɪʃ,ˈfɪs,[True],[True]
2901,TD PL-II C15,P3Y4M0DT0H0M0S,Milch,ˈmɪlç,ˈmɪlç,[True],[True]
2902,TD PL-II C15,P3Y4M0DT0H0M0S,Polizei,poliˈʦaɪ,poliˈʦaɪ,"[False, False, True]","[False, False, True]"
2903,TD PL-II C15,P3Y4M0DT0H0M0S,Flasche,ˈflaʃə,ˈflaʃə,"[True, False]","[True, False]"
2904,TD PL-II C15,P3Y4M0DT0H0M0S,Krokodil,kʁokoˈdiːl,kʁokoˈdiːl,"[False, False, True]","[False, False, True]"
2905,TD PL-II C15,P3Y4M0DT0H0M0S,grün,ˈɡʁyːn,ˈɡʁyːn,[True],[True]
2906,TD PL-II C15,P3Y4M0DT0H0M0S,grün,ˈɡʁyːn,ˈɡʁyːn,[True],[True]
2907,TD PL-II C15,P3Y4M0DT0H0M0S,Gespenst,ɡəˈʃpɛnst,ɡəˈʃpɛnst,"[False, True]","[False, True]"
2908,TD PL-II C15,P3Y4M0DT0H0M0S,Blume,ˈbluːmə,ˈbluːmə,"[True, False]","[True, False]"
2909,TD PL-II C15,P3Y4M0DT0H0M0S,Elefant,eleˈfant,eleˈfant,"[False, False, True]","[False, False, True]"
2910,TD PL-II C15,P3Y4M0DT0H0M0S,Geburtstag,ɡəˈbʊɐʦtaːk,ɡəˈbʊɐʦtaːk,"[False, True, False]","[False, True, False]"
2911,TD PL-II C15,P3Y4M0DT0H0M0S,Drache,ˈdʁaxə,ˈdʁaxə,"[True, False]","[True, False]"
2912,TD PL-II C15,P3Y4M0DT0H0M0S,Banane,baˈnaːnə,baˈnaːnə,"[False, True, False]","[False, True, False]"
2913,TD PL-II C15,P3Y4M0DT0H0M0S,Bagger,ˈbaɡɐ,ˈbaɡɐ,"[True, False]","[True, False]"
2914,TD PL-II C15,P3Y4M0DT0H0M0S,gelb,ˈɡɛlp,ˈɡɛlp,[True],[True]
2915,TD PL-II C15,P3Y4M0DT0H0M0S,Geburtstag,ɡəˈbʊɐʦtaːk,ɡəˈbʊɐʦtaːk,"[False, True, False]","[False, True, False]"
2916,TD PL-II C15,P3Y4M0DT0H0M0S,Jacke,ˈjakə,ˈjakə,"[True, False]","[True, False]"
2918,TD PL-II C15,P3Y4M0DT0H0M0S,Ring,ˈʁɪŋ,ˈdʁɪŋ,[True],[True]
